colour	x	y	group	clickSelects	showSelectedlegendcolour	PANEL
#A58AFF	0.351316907391674	0.214859461865585	1	Afghanistan	South Asia	4
#A58AFF	0.368309260832625	0.221330673959561	1	Afghanistan	South Asia	4
#A58AFF	0.385301614273577	0.22741197158276	1	Afghanistan	South Asia	4
#A58AFF	0.402293967714528	0.233103354735179	1	Afghanistan	South Asia	4
#A58AFF	0.41928632115548	0.23843636620539	1	Afghanistan	South Asia	4
#A58AFF	0.436278674596431	0.243466490898594	1	Afghanistan	South Asia	4
#A58AFF	0.453271028037383	0.24834156188412	1	Afghanistan	South Asia	4
#A58AFF	0.470263381478335	0.253162668098835	1	Afghanistan	South Asia	4
#A58AFF	0.487255734919286	0.257984154347149	1	Afghanistan	South Asia	4
#A58AFF	0.504248088360238	0.262844023988785	1	Afghanistan	South Asia	4
#A58AFF	0.521240441801189	0.267741136922951	1	Afghanistan	South Asia	4
#A58AFF	0.538232795242141	0.272635589621936	1	Afghanistan	South Asia	4
#A58AFF	0.555225148683093	0.277495839297169	1	Afghanistan	South Asia	4
#A58AFF	0.572217502124044	0.282330246687788	1	Afghanistan	South Asia	4
#A58AFF	0.589209855564996	0.287131971189044	1	Afghanistan	South Asia	4
#A58AFF	0.606202209005947	0.291909753573674	1	Afghanistan	South Asia	4
#A58AFF	0.623194562446899	0.296642311960231	1	Afghanistan	South Asia	4
#A58AFF	0.640186915887851	0.301353588465342	1	Afghanistan	South Asia	4
#A58AFF	0.657179269328802	0.306036742484256	1	Afghanistan	South Asia	4
#A58AFF	0.674171622769754	0.310683793311431	1	Afghanistan	South Asia	4
#A58AFF	0.691163976210705	0.315294360913271	1	Afghanistan	South Asia	4
#A58AFF	0.708156329651657	0.319859704517038	1	Afghanistan	South Asia	4
#A58AFF	0.725148683092609	0.324402246104969	1	Afghanistan	South Asia	4
#A58AFF	0.74214103653356	0.328897663526842	1	Afghanistan	South Asia	4
#A58AFF	0.759133389974512	0.333307193355736	1	Afghanistan	South Asia	4
#A58AFF	0.776125743415463	0.337582951358397	1	Afghanistan	South Asia	4
#A58AFF	0.793118096856415	0.341725697602022	1	Afghanistan	South Asia	4
#A58AFF	0.810110450297367	0.345765834774388	1	Afghanistan	South Asia	4
#A58AFF	0.827102803738318	0.349797611207616	1	Afghanistan	South Asia	4
#A58AFF	0.84409515717927	0.353930096544114	1	Afghanistan	South Asia	4
#A58AFF	0.861087510620221	0.358334685936245	1	Afghanistan	South Asia	4
#A58AFF	0.878079864061173	0.36310600774972	1	Afghanistan	South Asia	4
#A58AFF	0.895072217502125	0.368298406788951	1	Afghanistan	South Asia	4
#A58AFF	0.912064570943076	0.373912263087531	1	Afghanistan	South Asia	4
#A58AFF	0.929056924384028	0.379885251135511	1	Afghanistan	South Asia	4
#A58AFF	0.946049277824979	0.386092719912997	1	Afghanistan	South Asia	4
#53B400	0.453271028037383	0.753306263793557	5	Antigua and Barbuda	Latin America & Caribbean (all income levels)	4
#53B400	0.538232795242141	0.765151911019845	5	Antigua and Barbuda	Latin America & Caribbean (all income levels)	4
#53B400	0.623194562446899	0.784442416416265	5	Antigua and Barbuda	Latin America & Caribbean (all income levels)	4
#53B400	0.708156329651657	0.792005085001545	5	Antigua and Barbuda	Latin America & Caribbean (all income levels)	4
#53B400	0.793118096856415	0.800555840939674	5	Antigua and Barbuda	Latin America & Caribbean (all income levels)	4
#C49A00	0.079439252336448	0.597590917622663	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.0964316057773996	0.613469861416569	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.113423959218351	0.627319805834754	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.130416312659303	0.638612504177044	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.147408666100254	0.647191382601371	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.164401019541206	0.653295482240404	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.181393372982158	0.657512335035491	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.198385726423109	0.660811406693221	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.215378079864061	0.66399988857415	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.232370433305012	0.667459334409919	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.249362786745964	0.671369880125623	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.266355140186916	0.675671480412898	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.283347493627867	0.680017924664649	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.300339847068819	0.684210075275916	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.31733220050977	0.688241851709142	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.334324553950722	0.692192680986156	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.351316907391674	0.696117287944959	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.368309260832625	0.700116001455224	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.385301614273577	0.704249626892516	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.402293967714528	0.708572509061236	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.41928632115548	0.713199798141355	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.436278674596431	0.718285787773353	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.453271028037383	0.723751430969006	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.470263381478335	0.729425712609549	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.487255734919286	0.73505172998324	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.504248088360238	0.740054872291041	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.521240441801189	0.743790982585608	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.538232795242141	0.745934372074098	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.555225148683093	0.746470979513415	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.572217502124044	0.745611723550032	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.589209855564996	0.743916773706297	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.606202209005947	0.742141256739944	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.623194562446899	0.741108705456215	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.640186915887851	0.741448075458559	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.657179269328802	0.743485055539821	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.674171622769754	0.747420303439346	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.691163976210705	0.753197574184744	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.708156329651657	0.760287100941446	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.725148683092609	0.76810477207048	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.74214103653356	0.776269793907401	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.759133389974512	0.784323845933924	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.776125743415463	0.791879673914453	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.793118096856415	0.798697476649121	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.810110450297367	0.804630941202988	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.827102803738318	0.809571758000838	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.84409515717927	0.813511946337128	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.861087510620221	0.816591358575647	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.878079864061173	0.819143284181183	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.895072217502125	0.821439067142171	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.912064570943076	0.823625780460748	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.929056924384028	0.82580489310738	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.946049277824979	0.828006807769848	2	Albania	Europe & Central Asia (all income levels)	4
#C49A00	0.079439252336448	0.65367741600564	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.0964316057773996	0.660245156633318	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.113423959218351	0.666883203476486	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.130416312659303	0.673560393780173	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.147408666100254	0.680230363445511	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.164401019541206	0.686877911128612	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.181393372982158	0.693494676090336	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.198385726423109	0.699995910838494	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.215378079864061	0.706225041531023	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.232370433305012	0.712025874359449	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.249362786745964	0.717101223050726	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.266355140186916	0.721130719282369	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.283347493627867	0.724004913378373	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.300339847068819	0.725746987388167	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.31733220050977	0.726442828904733	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.334324553950722	0.726497933776334	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.351316907391674	0.726434848199191	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.368309260832625	0.726636646039329	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.385301614273577	0.727253440567667	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.402293967714528	0.728177302242582	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.41928632115548	0.728875423960731	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.436278674596431	0.72854251452954	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.453271028037383	0.726618024393064	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.470263381478335	0.722827189260494	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.487255734919286	0.717328863175478	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.504248088360238	0.710556664472481	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.521240441801189	0.703183632652228	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.538232795242141	0.696105126869846	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.555225148683093	0.690136319191435	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.572217502124044	0.685754151781543	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.589209855564996	0.683333337767059	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.606202209005947	0.683003468604646	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.623194562446899	0.684444175971822	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.640186915887851	0.687314569731852	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.657179269328802	0.691461876378643	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.674171622769754	0.696783486840939	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.691163976210705	0.70315589019963	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.708156329651657	0.710357526867521	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.725148683092609	0.718053207211838	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.74214103653356	0.725952205530683	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.759133389974512	0.733695390074656	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.776125743415463	0.740996975578623	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.793118096856415	0.747721290048369	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.810110450297367	0.753779025588537	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.827102803738318	0.759045911212828	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.84409515717927	0.763475582822376	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.861087510620221	0.767114024482448	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.878079864061173	0.770130731177421	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.895072217502125	0.772750302763266	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.912064570943076	0.775081048815201	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.929056924384028	0.777231658942041	7	Armenia	Europe & Central Asia (all income levels)	4
#C49A00	0.946049277824979	0.779295621408707	7	Armenia	Europe & Central Asia (all income levels)	4
#FB61D7	0.079439252336448	0.141539199914507	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.0964316057773996	0.147785432118911	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.113423959218351	0.154031664323316	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.130416312659303	0.160277516494123	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.147408666100254	0.166515767992984	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.164401019541206	0.172761620163792	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.181393372982158	0.179030654384032	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.198385726423109	0.185330851359245	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.215378079864061	0.191646629711946	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.232370433305012	0.197954807392702	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.249362786745964	0.204270965779	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.266355140186916	0.210626267625815	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.283347493627867	0.216966748162337	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.300339847068819	0.223221721139479	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.31733220050977	0.229267295604535	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.334324553950722	0.234932456438743	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.351316907391674	0.240008185163617	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.368309260832625	0.244377431431202	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.385301614273577	0.248023853796818	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.402293967714528	0.25097709488105	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.41928632115548	0.25335838540142	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.436278674596431	0.255359262290942	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.453271028037383	0.257226367354232	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.470263381478335	0.259091952283134	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.487255734919286	0.26105064544336	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.504248088360238	0.262996037427684	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.521240441801189	0.264713409253659	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.538232795242141	0.266075449666203	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.555225148683093	0.267069997590207	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.572217502124044	0.267840325691832	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.589209855564996	0.268622054801376	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.606202209005947	0.269673227731371	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.623194562446899	0.271319533274659	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.640186915887851	0.273869558712207	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.657179269328802	0.277578306587772	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.674171622769754	0.282793507642837	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.691163976210705	0.289815768452826	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.708156329651657	0.298541719879288	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.725148683092609	0.308711418941702	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.74214103653356	0.32000449731759	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.759133389974512	0.331937172237649	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.776125743415463	0.343909750685418	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.793118096856415	0.355418308110947	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.810110450297367	0.366036066784519	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.827102803738318	0.375546027522109	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.84409515717927	0.383877884108223	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.861087510620221	0.391180989746579	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.878079864061173	0.397852099512709	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.895072217502125	0.404273527205445	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.912064570943076	0.410562323172742	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.929056924384028	0.416835917796149	4	Angola	Sub-Saharan Africa (all income levels)	4
#FB61D7	0.946049277824979	0.423156636585614	4	Angola	Sub-Saharan Africa (all income levels)	4
#53B400	0.079439252336448	0.643100700960569	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.0964316057773996	0.644993648308473	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.113423959218351	0.646436635877231	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.130416312659303	0.647625380969431	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.147408666100254	0.648771182265139	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.164401019541206	0.650123721837753	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.181393372982158	0.651916720349579	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.198385726423109	0.654211743243373	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.215378079864061	0.657078336667431	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.232370433305012	0.660523341226504	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.249362786745964	0.664499632754534	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.266355140186916	0.668890160903565	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.283347493627867	0.673476026321584	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.300339847068819	0.678085453822632	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.31733220050977	0.682648137191216	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.334324553950722	0.687163696393743	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.351316907391674	0.691662914151589	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.368309260832625	0.696216096680243	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.385301614273577	0.700846806062737	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.402293967714528	0.705493096822719	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.41928632115548	0.710014356529204	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.436278674596431	0.714255151440919	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.453271028037383	0.718129593964885	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.470263381478335	0.721583719330291	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.487255734919286	0.724656290964059	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.504248088360238	0.727417235048083	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.521240441801189	0.730022365357232	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.538232795242141	0.732650677715814	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.555225148683093	0.735426443110131	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.572217502124044	0.738412367083724	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.589209855564996	0.741624031014086	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.606202209005947	0.745046233557324	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.623194562446899	0.748569905071028	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.640186915887851	0.752117518701359	6	Argentina	Latin America & Caribbean (all income levels)	4
#53B400	0.657179269328802	0.755649550954203	6	Argentina	Latin America & Caribbean (all income levels)	4
